,0
34526,OT_ENSG00000280085
34527,OT_ENSG00000282914
34528,OT_ENSG00000283345
34529,OT_ENSG00000283469
34530,OT_ENSG00000283506
34531,OT_ENSG00000284698
34532,OT_ENSG00000284994
34533,OT_ENSG00000285374
34534,OT_ENSG00000285789
34535,OT_ENSG00000285892
34536,OT_ENSG00000286032
34537,OT_ENSG00000286134
34538,OT_ENSG00000286199
34539,OT_ENSG00000286316
34540,OT_ENSG00000286422
34541,OT_ENSG00000286771
34542,OT_ENSG00000287100
34543,OT_ENSG00000287284
34544,OT_ENSG00000287299
34545,OT_ENSG00000287873
34546,OT_ENSG00000174680
34547,OT_ENSG00000175886
34548,OT_ENSG00000181908
34549,OT_ENSG00000186312
34550,OT_ENSG00000199970
34551,OT_ENSG00000200138
34552,OT_ENSG00000200278
34553,OT_ENSG00000200974
34554,OT_ENSG00000201014
34555,OT_ENSG00000201340
34556,OT_ENSG00000201440
34557,OT_ENSG00000201441
34558,OT_ENSG00000201555
34559,OT_ENSG00000201758
34560,OT_ENSG00000201830
34561,OT_ENSG00000202137
34562,OT_ENSG00000202254
34563,OT_ENSG00000204818
34564,OT_ENSG00000206629
34565,OT_ENSG00000206862
34566,OT_ENSG00000206907
34567,OT_ENSG00000207511
34568,OT_ENSG00000207797
34569,OT_ENSG00000207922
34570,OT_ENSG00000207995
34571,OT_ENSG00000212521
34572,OT_ENSG00000213332
34573,OT_ENSG00000213730
34574,OT_ENSG00000214815
34575,OT_ENSG00000215812
34576,OT_ENSG00000217770
34577,OT_ENSG00000217835
34578,OT_ENSG00000217950
34579,OT_ENSG00000218227
34580,OT_ENSG00000221476
34581,OT_ENSG00000221844
34582,OT_ENSG00000222222
34583,OT_ENSG00000223728
34584,OT_ENSG00000223746
34585,OT_ENSG00000224138
34586,OT_ENSG00000224566
34587,OT_ENSG00000224668
34588,OT_ENSG00000224818
34589,OT_ENSG00000225321
34590,OT_ENSG00000225535
34591,OT_ENSG00000225638
34592,OT_ENSG00000225665
34593,OT_ENSG00000225972
34594,OT_ENSG00000226486
34595,OT_ENSG00000227260
34596,OT_ENSG00000227687
34597,OT_ENSG00000228158
34598,OT_ENSG00000228372
34599,OT_ENSG00000228429
34600,OT_ENSG00000229518
34601,OT_ENSG00000230101
34602,OT_ENSG00000230391
34603,OT_ENSG00000230622
34604,OT_ENSG00000230994
34605,OT_ENSG00000231141
34606,OT_ENSG00000231544
34607,OT_ENSG00000231603
34608,OT_ENSG00000232036
34609,OT_ENSG00000233189
34610,OT_ENSG00000233963
34611,OT_ENSG00000234182
34612,OT_ENSG00000234397
34613,OT_ENSG00000235013
34614,OT_ENSG00000236549
34615,OT_ENSG00000236735
34616,OT_ENSG00000237402
34617,OT_ENSG00000237422
34618,OT_ENSG00000238088
34619,OT_ENSG00000239627
34620,OT_ENSG00000240342
34621,OT_ENSG00000241413
34622,OT_ENSG00000242329
34623,OT_ENSG00000242375
34624,OT_ENSG00000248339
34625,OT_ENSG00000248944
34626,OT_ENSG00000249019
34627,OT_ENSG00000249048
34628,OT_ENSG00000249160
34629,OT_ENSG00000249766
34630,OT_ENSG00000250240
34631,OT_ENSG00000250480
34632,OT_ENSG00000250640
34633,OT_ENSG00000251278
34634,OT_ENSG00000251958
34635,OT_ENSG00000252008
34636,OT_ENSG00000252125
34637,OT_ENSG00000252546
34638,OT_ENSG00000253713
34639,OT_ENSG00000253991
34640,OT_ENSG00000254134
34641,OT_ENSG00000254180
34642,OT_ENSG00000254395
34643,OT_ENSG00000254530
34644,OT_ENSG00000255544
34645,OT_ENSG00000255549
34646,OT_ENSG00000255559
34647,OT_ENSG00000255960
34648,OT_ENSG00000256280
34649,OT_ENSG00000257121
34650,OT_ENSG00000258148
34651,OT_ENSG00000258300
34652,OT_ENSG00000259213
34653,OT_ENSG00000262905
34654,OT_ENSG00000263765
34655,OT_ENSG00000263941
34656,OT_ENSG00000264201
34657,OT_ENSG00000265435
34658,OT_ENSG00000265752
34659,OT_ENSG00000266206
34660,OT_ENSG00000266463
34661,OT_ENSG00000267124
34662,OT_ENSG00000267293
34663,OT_ENSG00000268652
34664,OT_ENSG00000270187
34665,OT_ENSG00000270470
34666,OT_ENSG00000270815
34667,OT_ENSG00000271666
34668,OT_ENSG00000272346
34669,OT_ENSG00000272537
34670,OT_ENSG00000273693
34671,OT_ENSG00000273821
34672,OT_ENSG00000274356
34673,OT_ENSG00000275130
34674,OT_ENSG00000275286
34675,OT_ENSG00000276428
34676,OT_ENSG00000276442
34677,OT_ENSG00000276991
34678,OT_ENSG00000278924
34679,OT_ENSG00000279480
34680,OT_ENSG00000280374
34681,OT_ENSG00000283803
34682,OT_ENSG00000284239
34683,OT_ENSG00000284708
34684,OT_ENSG00000285533
34685,OT_ENSG00000285955
34686,OT_ENSG00000285959
34687,OT_ENSG00000286384
34688,OT_ENSG00000286577
34689,OT_ENSG00000286629
34690,OT_ENSG00000286732
34691,OT_ENSG00000287139
34692,OT_ENSG00000287260
34693,OT_ENSG00000287330
34694,OT_ENSG00000287396
34695,OT_ENSG00000287641
34696,OT_ENSG00000288010
34697,OT_ENSG00000288538
34698,OT_ENSG00000150276
34699,OT_ENSG00000181201
34700,OT_ENSG00000184303
34701,OT_ENSG00000188013
34702,OT_ENSG00000188656
34703,OT_ENSG00000199474
34704,OT_ENSG00000201346
34705,OT_ENSG00000201426
34706,OT_ENSG00000205847
34707,OT_ENSG00000206688
34708,OT_ENSG00000206755
34709,OT_ENSG00000207093
34710,OT_ENSG00000207299
34711,OT_ENSG00000207458
34712,OT_ENSG00000208033
34713,OT_ENSG00000212145
34714,OT_ENSG00000213089
34715,OT_ENSG00000213270
34716,OT_ENSG00000213911
34717,OT_ENSG00000214322
34718,OT_ENSG00000214846
34719,OT_ENSG00000221300
34720,OT_ENSG00000221518
34721,OT_ENSG00000222808
34722,OT_ENSG00000223624
34723,OT_ENSG00000223709
34724,OT_ENSG00000224027
34725,OT_ENSG00000224035
34726,OT_ENSG00000224613
34727,OT_ENSG00000224907
34728,OT_ENSG00000224993
34729,OT_ENSG00000225712
34730,OT_ENSG00000225920
34731,OT_ENSG00000226426
34732,OT_ENSG00000226813
34733,OT_ENSG00000226999
34734,OT_ENSG00000227227
34735,OT_ENSG00000227255
34736,OT_ENSG00000227302
34737,OT_ENSG00000227638
34738,OT_ENSG00000228295
34739,OT_ENSG00000228527
34740,OT_ENSG00000229616
34741,OT_ENSG00000229946
34742,OT_ENSG00000230044
34743,OT_ENSG00000230980
34744,OT_ENSG00000231668
34745,OT_ENSG00000231874
34746,OT_ENSG00000231951
34747,OT_ENSG00000232004
34748,OT_ENSG00000232009
34749,OT_ENSG00000232634
34750,OT_ENSG00000232845
34751,OT_ENSG00000234028
34752,OT_ENSG00000234312
34753,OT_ENSG00000234931
34754,OT_ENSG00000235058
34755,OT_ENSG00000236106
34756,OT_ENSG00000236339
34757,OT_ENSG00000237019
34758,OT_ENSG00000237033
34759,OT_ENSG00000237206
34760,OT_ENSG00000237601
34761,OT_ENSG00000237784
34762,OT_ENSG00000237917
34763,OT_ENSG00000237972
34764,OT_ENSG00000238685
34765,OT_ENSG00000238842
34766,OT_ENSG00000238882
34767,OT_ENSG00000238965
34768,OT_ENSG00000240573
34769,OT_ENSG00000241739
34770,OT_ENSG00000242236
34771,OT_ENSG00000242417
34772,OT_ENSG00000242770
34773,OT_ENSG00000242976
34774,OT_ENSG00000244091
34775,OT_ENSG00000248132
34776,OT_ENSG00000248375
34777,OT_ENSG00000248439
34778,OT_ENSG00000248701
34779,OT_ENSG00000248840
34780,OT_ENSG00000249245
34781,OT_ENSG00000249387
34782,OT_ENSG00000249438
34783,OT_ENSG00000249513
34784,OT_ENSG00000249726
34785,OT_ENSG00000250039
34786,OT_ENSG00000250517
34787,OT_ENSG00000250651
34788,OT_ENSG00000250858
34789,OT_ENSG00000251135
34790,OT_ENSG00000251284
34791,OT_ENSG00000251908
34792,OT_ENSG00000252214
34793,OT_ENSG00000252279
34794,OT_ENSG00000252719
34795,OT_ENSG00000253171
34796,OT_ENSG00000253344
34797,OT_ENSG00000253881
34798,OT_ENSG00000254065
34799,OT_ENSG00000254131
34800,OT_ENSG00000254157
34801,OT_ENSG00000254578
34802,OT_ENSG00000255388
34803,OT_ENSG00000255757
34804,OT_ENSG00000256630
34805,OT_ENSG00000256769
34806,OT_ENSG00000256777
34807,OT_ENSG00000257086
34808,OT_ENSG00000258993
34809,OT_ENSG00000259148
34810,OT_ENSG00000259162
34811,OT_ENSG00000259183
34812,OT_ENSG00000259452
34813,OT_ENSG00000259948
34814,OT_ENSG00000260311
34815,OT_ENSG00000260482
34816,OT_ENSG00000260680
34817,OT_ENSG00000261284
34818,OT_ENSG00000261514
34819,OT_ENSG00000262333
34820,OT_ENSG00000262693
34821,OT_ENSG00000262880
34822,OT_ENSG00000264622
34823,OT_ENSG00000264743
34824,OT_ENSG00000265328
34825,OT_ENSG00000265801
34826,OT_ENSG00000267224
34827,OT_ENSG00000271608
34828,OT_ENSG00000271693
34829,OT_ENSG00000272279
34830,OT_ENSG00000272721
34831,OT_ENSG00000274505
34832,OT_ENSG00000274525
34833,OT_ENSG00000275839
34834,OT_ENSG00000276520
34835,OT_ENSG00000276859
34836,OT_ENSG00000277024
34837,OT_ENSG00000278475
34838,OT_ENSG00000278824
34839,OT_ENSG00000279632
34840,OT_ENSG00000279717
34841,OT_ENSG00000279818
34842,OT_ENSG00000281167
34843,OT_ENSG00000281311
34844,OT_ENSG00000281849
34845,OT_ENSG00000282865
34846,OT_ENSG00000282935
34847,OT_ENSG00000283301
34848,OT_ENSG00000283519
34849,OT_ENSG00000284607
34850,OT_ENSG00000285814
34851,OT_ENSG00000286148
34852,OT_ENSG00000286266
34853,OT_ENSG00000286572
34854,OT_ENSG00000286794
34855,OT_ENSG00000286949
34856,OT_ENSG00000286951
34857,OT_ENSG00000287209
34858,OT_ENSG00000287441
34859,OT_ENSG00000288577
34860,OT_ENSG00000174384
34861,OT_ENSG00000177803
34862,OT_ENSG00000179452
34863,OT_ENSG00000180279
34864,OT_ENSG00000199053
34865,OT_ENSG00000199360
34866,OT_ENSG00000199595
34867,OT_ENSG00000199728
34868,OT_ENSG00000200085
34869,OT_ENSG00000200427
34870,OT_ENSG00000200448
34871,OT_ENSG00000200677
34872,OT_ENSG00000200708
34873,OT_ENSG00000200847
34874,OT_ENSG00000201223
34875,OT_ENSG00000201608
34876,OT_ENSG00000201612
34877,OT_ENSG00000201643
34878,OT_ENSG00000202125
34879,OT_ENSG00000202398
34880,OT_ENSG00000206646
34881,OT_ENSG00000207255
34882,OT_ENSG00000212520
34883,OT_ENSG00000213509
34884,OT_ENSG00000213816
34885,OT_ENSG00000213935
34886,OT_ENSG00000213954
34887,OT_ENSG00000214147
34888,OT_ENSG00000215586
34889,OT_ENSG00000219703
34890,OT_ENSG00000222236
34891,OT_ENSG00000223691
34892,OT_ENSG00000223849
34893,OT_ENSG00000224012
34894,OT_ENSG00000224059
34895,OT_ENSG00000224476
34896,OT_ENSG00000224948
34897,OT_ENSG00000225450
34898,OT_ENSG00000226065
34899,OT_ENSG00000226753
34900,OT_ENSG00000226872
34901,OT_ENSG00000227018
34902,OT_ENSG00000227090
34903,OT_ENSG00000227329
34904,OT_ENSG00000227379
34905,OT_ENSG00000228331
34906,OT_ENSG00000228721
34907,OT_ENSG00000228877
34908,OT_ENSG00000229020
34909,OT_ENSG00000229309
34910,OT_ENSG00000229727
34911,OT_ENSG00000229733
34912,OT_ENSG00000229932
34913,OT_ENSG00000230157
34914,OT_ENSG00000230258
34915,OT_ENSG00000230283
34916,OT_ENSG00000230714
34917,OT_ENSG00000230789
34918,OT_ENSG00000230854
34919,OT_ENSG00000231096
34920,OT_ENSG00000231582
34921,OT_ENSG00000231955
34922,OT_ENSG00000232001
34923,OT_ENSG00000232545
34924,OT_ENSG00000232642
34925,OT_ENSG00000232687
34926,OT_ENSG00000232780
34927,OT_ENSG00000233366
34928,OT_ENSG00000233460
34929,OT_ENSG00000233872
34930,OT_ENSG00000234702
34931,OT_ENSG00000235833
34932,OT_ENSG00000235859
34933,OT_ENSG00000236022
34934,OT_ENSG00000236232
34935,OT_ENSG00000236472
34936,OT_ENSG00000236654
34937,OT_ENSG00000237235
34938,OT_ENSG00000237786
34939,OT_ENSG00000238241
34940,OT_ENSG00000238282
34941,OT_ENSG00000238286
34942,OT_ENSG00000238482
34943,OT_ENSG00000239021
34944,OT_ENSG00000239250
34945,OT_ENSG00000240452
34946,OT_ENSG00000240579
34947,OT_ENSG00000241120
34948,OT_ENSG00000241570
34949,OT_ENSG00000242353
34950,OT_ENSG00000242445
34951,OT_ENSG00000242590
34952,OT_ENSG00000244089
34953,OT_ENSG00000244157
34954,OT_ENSG00000244534
34955,OT_ENSG00000248101
34956,OT_ENSG00000248420
34957,OT_ENSG00000248537
34958,OT_ENSG00000248799
34959,OT_ENSG00000248859
34960,OT_ENSG00000248998
34961,OT_ENSG00000249003
34962,OT_ENSG00000249403
34963,OT_ENSG00000250613
34964,OT_ENSG00000250630
34965,OT_ENSG00000250672
34966,OT_ENSG00000251078
34967,OT_ENSG00000251229
34968,OT_ENSG00000251577
34969,OT_ENSG00000251588
34970,OT_ENSG00000251682
34971,OT_ENSG00000251756
34972,OT_ENSG00000251893
34973,OT_ENSG00000252269
34974,OT_ENSG00000252408
34975,OT_ENSG00000254011
34976,OT_ENSG00000255025
34977,OT_ENSG00000255396
34978,OT_ENSG00000255543
34979,OT_ENSG00000256789
34980,OT_ENSG00000256898
34981,OT_ENSG00000256923
34982,OT_ENSG00000257729
34983,OT_ENSG00000258707
34984,OT_ENSG00000258945
34985,OT_ENSG00000258980
34986,OT_ENSG00000261077
34987,OT_ENSG00000261423
34988,OT_ENSG00000261638
34989,OT_ENSG00000264876
34990,OT_ENSG00000265000
34991,OT_ENSG00000265240
34992,OT_ENSG00000266803
34993,OT_ENSG00000267226
34994,OT_ENSG00000267286
34995,OT_ENSG00000269915
34996,OT_ENSG00000270618
34997,OT_ENSG00000270794
34998,OT_ENSG00000270897
34999,OT_ENSG00000270935
35000,OT_ENSG00000270936
35001,OT_ENSG00000271011
35002,OT_ENSG00000271578
35003,OT_ENSG00000271632
35004,OT_ENSG00000272370
35005,OT_ENSG00000273489
35006,OT_ENSG00000274514
35007,OT_ENSG00000274954
35008,OT_ENSG00000275048
35009,OT_ENSG00000275419
35010,OT_ENSG00000275632
35011,OT_ENSG00000276057
35012,OT_ENSG00000276500
35013,OT_ENSG00000276525
35014,OT_ENSG00000276868
35015,OT_ENSG00000277412
35016,OT_ENSG00000277818
35017,OT_ENSG00000278528
35018,OT_ENSG00000278672
35019,OT_ENSG00000278719
35020,OT_ENSG00000279784
35021,OT_ENSG00000284233
35022,OT_ENSG00000285935
35023,OT_ENSG00000285989
35024,OT_ENSG00000286355
35025,OT_ENSG00000286360
35026,OT_ENSG00000286415
35027,OT_ENSG00000286452
35028,OT_ENSG00000286563
35029,OT_ENSG00000286612
35030,OT_ENSG00000286661
35031,OT_ENSG00000286775
35032,OT_ENSG00000286828
35033,OT_ENSG00000286958
35034,OT_ENSG00000287199
35035,OT_ENSG00000287373
35036,OT_ENSG00000287489
35037,OT_ENSG00000287495
35038,OT_ENSG00000287619
35039,OT_ENSG00000287894
35040,OT_ENSG00000288057
35041,OT_ENSG00000288545
35042,OT_ENSG00000288618
35043,OT_ENSG00000145835
35044,OT_ENSG00000172912
35045,OT_ENSG00000175730
35046,OT_ENSG00000180152
35047,OT_ENSG00000182383
35048,OT_ENSG00000182632
35049,OT_ENSG00000184084
35050,OT_ENSG00000185903
35051,OT_ENSG00000188512
35052,OT_ENSG00000199523
35053,OT_ENSG00000200222
35054,OT_ENSG00000201885
35055,OT_ENSG00000206679
35056,OT_ENSG00000206690
35057,OT_ENSG00000206708
35058,OT_ENSG00000206932
35059,OT_ENSG00000207237
35060,OT_ENSG00000213180
35061,OT_ENSG00000213247
35062,OT_ENSG00000213830
35063,OT_ENSG00000214003
35064,OT_ENSG00000214035
35065,OT_ENSG00000214178
35066,OT_ENSG00000214465
35067,OT_ENSG00000214970
35068,OT_ENSG00000215000
35069,OT_ENSG00000215029
35070,OT_ENSG00000217809
35071,OT_ENSG00000217811
35072,OT_ENSG00000218582
35073,OT_ENSG00000218776
35074,OT_ENSG00000219240
35075,OT_ENSG00000220583
35076,OT_ENSG00000221398
35077,OT_ENSG00000223208
35078,OT_ENSG00000223409
35079,OT_ENSG00000223997
35080,OT_ENSG00000224261
35081,OT_ENSG00000224314
35082,OT_ENSG00000224352
35083,OT_ENSG00000224622
35084,OT_ENSG00000224711
35085,OT_ENSG00000224727
35086,OT_ENSG00000225499
35087,OT_ENSG00000226191
35088,OT_ENSG00000226497
35089,OT_ENSG00000226510
35090,OT_ENSG00000228274
35091,OT_ENSG00000228586
35092,OT_ENSG00000228983
35093,OT_ENSG00000229028
35094,OT_ENSG00000230405
35095,OT_ENSG00000230833
35096,OT_ENSG00000231681
35097,OT_ENSG00000232636
35098,OT_ENSG00000233384
35099,OT_ENSG00000233553
35100,OT_ENSG00000234192
35101,OT_ENSG00000234767
35102,OT_ENSG00000235450
35103,OT_ENSG00000235581
35104,OT_ENSG00000235713
35105,OT_ENSG00000236516
35106,OT_ENSG00000237027
35107,OT_ENSG00000237039
35108,OT_ENSG00000237278
35109,OT_ENSG00000237828
35110,OT_ENSG00000238399
35111,OT_ENSG00000240752
35112,OT_ENSG00000241144
35113,OT_ENSG00000241185
35114,OT_ENSG00000241429
35115,OT_ENSG00000242042
35116,OT_ENSG00000242829
35117,OT_ENSG00000243581
35118,OT_ENSG00000243939
35119,OT_ENSG00000244076
35120,OT_ENSG00000244544
35121,OT_ENSG00000244615
35122,OT_ENSG00000248698
35123,OT_ENSG00000249176
35124,OT_ENSG00000249213
35125,OT_ENSG00000249920
35126,OT_ENSG00000249994
35127,OT_ENSG00000250190
35128,OT_ENSG00000250357
35129,OT_ENSG00000250886
35130,OT_ENSG00000251374
35131,OT_ENSG00000251460
35132,OT_ENSG00000252680
35133,OT_ENSG00000252757
35134,OT_ENSG00000253217
35135,OT_ENSG00000254225
35136,OT_ENSG00000254559
35137,OT_ENSG00000255086
35138,OT_ENSG00000255123
35139,OT_ENSG00000255286
35140,OT_ENSG00000255421
35141,OT_ENSG00000255753
35142,OT_ENSG00000255993
35143,OT_ENSG00000257114
35144,OT_ENSG00000257808
35145,OT_ENSG00000257957
35146,OT_ENSG00000258317
35147,OT_ENSG00000258373
35148,OT_ENSG00000258571
35149,OT_ENSG00000258645
35150,OT_ENSG00000258678
35151,OT_ENSG00000258900
35152,OT_ENSG00000259167
35153,OT_ENSG00000260275
35154,OT_ENSG00000261008
35155,OT_ENSG00000261043
35156,OT_ENSG00000261397
35157,OT_ENSG00000261778
35158,OT_ENSG00000263709
35159,OT_ENSG00000266006
35160,OT_ENSG00000266341
35161,OT_ENSG00000266947
35162,OT_ENSG00000266957
35163,OT_ENSG00000267002
35164,OT_ENSG00000267048
35165,OT_ENSG00000267238
35166,OT_ENSG00000267446
35167,OT_ENSG00000268566
35168,OT_ENSG00000268681
35169,OT_ENSG00000269980
35170,OT_ENSG00000270252
35171,OT_ENSG00000270429
35172,OT_ENSG00000270462
35173,OT_ENSG00000270822
35174,OT_ENSG00000271195
35175,OT_ENSG00000271298
35176,OT_ENSG00000271817
35177,OT_ENSG00000271911
35178,OT_ENSG00000271974
35179,OT_ENSG00000273552
35180,OT_ENSG00000273720
35181,OT_ENSG00000274330
35182,OT_ENSG00000275230
35183,OT_ENSG00000275401
35184,OT_ENSG00000275948
35185,OT_ENSG00000276746
35186,OT_ENSG00000277391
35187,OT_ENSG00000278502
35188,OT_ENSG00000278813
35189,OT_ENSG00000278872
35190,OT_ENSG00000278917
35191,OT_ENSG00000279578
35192,OT_ENSG00000279666
35193,OT_ENSG00000279822
35194,OT_ENSG00000286031
35195,OT_ENSG00000286093
35196,OT_ENSG00000286097
35197,OT_ENSG00000286196
35198,OT_ENSG00000286220
35199,OT_ENSG00000286483
35200,OT_ENSG00000286538
35201,OT_ENSG00000287037
35202,OT_ENSG00000287053
35203,OT_ENSG00000287321
35204,OT_ENSG00000287444
35205,OT_ENSG00000287507
35206,OT_ENSG00000287868
35207,OT_ENSG00000288266
35208,OT_ENSG00000200146
35209,OT_ENSG00000200340
35210,OT_ENSG00000201121
35211,OT_ENSG00000201467
35212,OT_ENSG00000201598
35213,OT_ENSG00000201778
35214,OT_ENSG00000201820
35215,OT_ENSG00000202027
35216,OT_ENSG00000202225
35217,OT_ENSG00000207365
35218,OT_ENSG00000207371
35219,OT_ENSG00000207476
35220,OT_ENSG00000212168
35221,OT_ENSG00000212378
35222,OT_ENSG00000212598
35223,OT_ENSG00000212712
35224,OT_ENSG00000212978
35225,OT_ENSG00000213786
35226,OT_ENSG00000214076
35227,OT_ENSG00000215063
35228,OT_ENSG00000215227
35229,OT_ENSG00000215284
35230,OT_ENSG00000215388
35231,OT_ENSG00000218027
35232,OT_ENSG00000218872
35233,OT_ENSG00000220949
35234,OT_ENSG00000221023
35235,OT_ENSG00000221083
35236,OT_ENSG00000222609
35237,OT_ENSG00000222612
35238,OT_ENSG00000222733
35239,OT_ENSG00000222796
35240,OT_ENSG00000222872
35241,OT_ENSG00000222940
35242,OT_ENSG00000223258
35243,OT_ENSG00000223490
35244,OT_ENSG00000224342
35245,OT_ENSG00000224809
35246,OT_ENSG00000225058
35247,OT_ENSG00000225099
35248,OT_ENSG00000225636
35249,OT_ENSG00000225795
35250,OT_ENSG00000225928
35251,OT_ENSG00000226108
35252,OT_ENSG00000226223
35253,OT_ENSG00000226329
35254,OT_ENSG00000226722
35255,OT_ENSG00000228451
35256,OT_ENSG00000228601
35257,OT_ENSG00000229023
35258,OT_ENSG00000229027
35259,OT_ENSG00000229492
35260,OT_ENSG00000230485
35261,OT_ENSG00000230515
35262,OT_ENSG00000232712
35263,OT_ENSG00000232783
35264,OT_ENSG00000232811
35265,OT_ENSG00000233313
35266,OT_ENSG00000233632
35267,OT_ENSG00000233677
35268,OT_ENSG00000233786
35269,OT_ENSG00000235655
35270,OT_ENSG00000236601
35271,OT_ENSG00000237640
35272,OT_ENSG00000239344
35273,OT_ENSG00000239942
35274,OT_ENSG00000240438
35275,OT_ENSG00000242431
35276,OT_ENSG00000243225
35277,OT_ENSG00000244371
35278,OT_ENSG00000244620
35279,OT_ENSG00000247763
35280,OT_ENSG00000248417
35281,OT_ENSG00000248475
35282,OT_ENSG00000249588
35283,OT_ENSG00000250751
35284,OT_ENSG00000251172
35285,OT_ENSG00000251545
35286,OT_ENSG00000252479
35287,OT_ENSG00000252956
35288,OT_ENSG00000253107
35289,OT_ENSG00000253351
35290,OT_ENSG00000253670
35291,OT_ENSG00000253882
35292,OT_ENSG00000254049
35293,OT_ENSG00000254056
35294,OT_ENSG00000254255
35295,OT_ENSG00000254320
35296,OT_ENSG00000254337
35297,OT_ENSG00000254522
35298,OT_ENSG00000255273
35299,OT_ENSG00000255750
35300,OT_ENSG00000256298
35301,OT_ENSG00000257342
35302,OT_ENSG00000257703
35303,OT_ENSG00000257738
35304,OT_ENSG00000258140
35305,OT_ENSG00000259357
35306,OT_ENSG00000259922
35307,OT_ENSG00000259934
35308,OT_ENSG00000259998
35309,OT_ENSG00000260229
35310,OT_ENSG00000261429
35311,OT_ENSG00000261771
35312,OT_ENSG00000262358
35313,OT_ENSG00000263343
35314,OT_ENSG00000263629
35315,OT_ENSG00000263748
35316,OT_ENSG00000264421
35317,OT_ENSG00000264701
35318,OT_ENSG00000266127
35319,OT_ENSG00000267990
35320,OT_ENSG00000270385
35321,OT_ENSG00000271412
35322,OT_ENSG00000271427
35323,OT_ENSG00000271509
35324,OT_ENSG00000271624
35325,OT_ENSG00000271638
35326,OT_ENSG00000272006
35327,OT_ENSG00000272298
35328,OT_ENSG00000272872
35329,OT_ENSG00000272963
35330,OT_ENSG00000274670
35331,OT_ENSG00000275157
35332,OT_ENSG00000275386
35333,OT_ENSG00000275418
35334,OT_ENSG00000277030
35335,OT_ENSG00000277057
35336,OT_ENSG00000277967
35337,OT_ENSG00000278332
35338,OT_ENSG00000278891
35339,OT_ENSG00000278898
35340,OT_ENSG00000279834
35341,OT_ENSG00000280062
35342,OT_ENSG00000282924
35343,OT_ENSG00000283476
35344,OT_ENSG00000284160
35345,OT_ENSG00000285773
35346,OT_ENSG00000286343
35347,OT_ENSG00000286693
35348,OT_ENSG00000287032
35349,OT_ENSG00000287346
35350,OT_ENSG00000287383
35351,OT_ENSG00000287598
35352,OT_ENSG00000287650
35353,OT_ENSG00000287771
35354,OT_ENSG00000287931
35355,OT_ENSG00000121089
35356,OT_ENSG00000199409
35357,OT_ENSG00000201036
35358,OT_ENSG00000201297
35359,OT_ENSG00000203560
35360,OT_ENSG00000204437
35361,OT_ENSG00000205494
35362,OT_ENSG00000205971
35363,OT_ENSG00000206149
35364,OT_ENSG00000206891
35365,OT_ENSG00000206935
35366,OT_ENSG00000207037
35367,OT_ENSG00000207445
35368,OT_ENSG00000212535
35369,OT_ENSG00000212605
35370,OT_ENSG00000213754
35371,OT_ENSG00000213872
35372,OT_ENSG00000214305
35373,OT_ENSG00000214362
35374,OT_ENSG00000216977
35375,OT_ENSG00000217026
35376,OT_ENSG00000217241
35377,OT_ENSG00000218180
35378,OT_ENSG00000218730
35379,OT_ENSG00000223225
35380,OT_ENSG00000223404
35381,OT_ENSG00000223859
35382,OT_ENSG00000224221
35383,OT_ENSG00000224570
35384,OT_ENSG00000224687
35385,OT_ENSG00000224861
35386,OT_ENSG00000226131
35387,OT_ENSG00000226670
35388,OT_ENSG00000226734
35389,OT_ENSG00000227068
35390,OT_ENSG00000227120
35391,OT_ENSG00000228656
35392,OT_ENSG00000228965
35393,OT_ENSG00000229213
35394,OT_ENSG00000229263
35395,OT_ENSG00000230681
35396,OT_ENSG00000231022
35397,OT_ENSG00000231443
35398,OT_ENSG00000231590
35399,OT_ENSG00000231652
35400,OT_ENSG00000232409
35401,OT_ENSG00000232548
35402,OT_ENSG00000232812
35403,OT_ENSG00000232895
35404,OT_ENSG00000232985
35405,OT_ENSG00000232989
35406,OT_ENSG00000234714
35407,OT_ENSG00000235032
35408,OT_ENSG00000235043
35409,OT_ENSG00000235079
35410,OT_ENSG00000235182
35411,OT_ENSG00000235198
35412,OT_ENSG00000235521
35413,OT_ENSG00000236378
35414,OT_ENSG00000236863
35415,OT_ENSG00000236875
35416,OT_ENSG00000236969
35417,OT_ENSG00000237085
35418,OT_ENSG00000237267
35419,OT_ENSG00000237868
35420,OT_ENSG00000238076
35421,OT_ENSG00000238795
35422,OT_ENSG00000240241
35423,OT_ENSG00000240497
35424,OT_ENSG00000241943
35425,OT_ENSG00000242199
35426,OT_ENSG00000242599
35427,OT_ENSG00000243417
35428,OT_ENSG00000243721
35429,OT_ENSG00000248388
35430,OT_ENSG00000248878
35431,OT_ENSG00000249074
35432,OT_ENSG00000249516
35433,OT_ENSG00000249607
35434,OT_ENSG00000249818
35435,OT_ENSG00000249868
35436,OT_ENSG00000250438
35437,OT_ENSG00000250505
35438,OT_ENSG00000250765
35439,OT_ENSG00000251148
35440,OT_ENSG00000251285
35441,OT_ENSG00000251383
35442,OT_ENSG00000251818
35443,OT_ENSG00000251822
35444,OT_ENSG00000251859
35445,OT_ENSG00000253343
35446,OT_ENSG00000253691
35447,OT_ENSG00000254302
35448,OT_ENSG00000254437
35449,OT_ENSG00000254583
35450,OT_ENSG00000254631
35451,OT_ENSG00000254736
35452,OT_ENSG00000255197
35453,OT_ENSG00000255653
35454,OT_ENSG00000257622
35455,OT_ENSG00000257907
35456,OT_ENSG00000258450
35457,OT_ENSG00000258473
35458,OT_ENSG00000258976
